warehouseID,regionID,transportationCosts,travelTime
45,277,4799999520.0,371.016357421875
10,170,4799999520.0,371.1356201171875
37,79,4799999520.0,371.1407775878906
31,403,4799999520.0,371.15032958984375
2,71,4799999520.0,371.2141723632813
44,14,4799999520.0,371.25836181640625
28,19,4799999520.0,371.325927734375
23,38,4799999520.0,371.32659912109375
2,51,4799999520.0,371.39544677734375
48,28,4799999520.0,371.3987731933594
37,479,4799999520.0,371.4122009277344
2,369,4799999520.0,371.4563293457031
45,259,4799999520.0,371.4833679199219
42,219,4799999520.0,371.4899597167969
24,215,4799999520.0,371.5041198730469
40,268,4799999520.0,371.5417175292969
34,122,4799999520.0,371.6141662597656
16,213,4799999520.0,371.7311401367187
26,404,4799999520.0,371.781494140625
10,342,4799999520.0,371.8117980957031
28,61,4799999520.0,371.81781005859375
44,22,4799999520.0,371.8193359375
48,293,4799999520.0,371.8540344238281
2,333,4799999520.0,371.8865051269531
37,415,4799999520.0,371.92376708984375
44,444,4799999520.0,371.9793090820313
49,165,4799999520.0,371.9920043945313
46,398,4799999520.0,372.0609436035156
40,36,4799999520.0,372.0636901855469
5,78,4799999520.0,372.1328125
42,342,4799999520.0,372.1517639160156
13,365,4799999520.0,372.1807861328125
3,338,4799999520.0,372.215576171875
47,247,4799999520.0,372.2831115722656
48,233,4799999520.0,372.3177795410156
50,484,4799999520.0,372.324951171875
50,119,4799999520.0,372.3694458007813
34,7,4799999520.0,372.3937377929687
47,439,4799999520.0,372.4880676269531
39,343,4799999520.0,372.53802490234375
48,48,4799999520.0,372.6097412109375
20,334,4799999520.0,372.6571350097656
45,398,4799999520.0,372.6770935058594
16,31,4799999520.0,372.6816101074219
16,159,4799999520.0,372.6885681152344
14,189,4799999520.0,372.69085693359375
28,308,4799999520.0,372.7218017578125
16,477,4799999520.0,372.7602233886719
18,281,4799999520.0,372.8499145507813
19,515,4799999520.0,372.8583984375
48,321,4799999520.0,372.96875
19,307,4799999520.0,372.9701232910156
9,92,4799999520.0,373.0832824707031
48,421,4799999520.0,373.0923156738281
19,274,4799999520.0,373.1249694824219
4,106,4799999520.0,373.1493225097656
13,323,4799999520.0,373.2355041503906
16,396,4799999520.0,373.2714538574219
2,28,4799999520.0,373.2960815429687
45,374,4799999520.0,373.3030700683594
13,132,4799999520.0,373.3052062988281
47,121,4799999520.0,373.33306884765625
45,263,4799999520.0,373.4661254882813
1,393,4799999520.0,373.5799865722656
25,263,4799999520.0,373.6394958496094
39,181,4799999520.0,373.65032958984375
49,285,4799999520.0,373.6622619628906
39,134,4799999520.0,373.6811828613281
16,171,4799999520.0,373.7176818847656
16,480,4799999520.0,373.7806091308594
50,377,4799999520.0,373.8421325683594
31,437,4799999520.0,373.8586120605469
50,30,4799999520.0,373.86724853515625
41,459,4799999520.0,373.9000854492187
10,154,4799999520.0,373.9291687011719
45,115,4799999520.0,374.0564270019531
9,3,4799999520.0,374.1513671875
23,245,4799999520.0,374.1544494628906
24,90,4799999520.0,374.1866149902344
8,348,4799999520.0,374.2099914550781
34,312,4799999520.0,374.2693786621094
2,386,4799999520.0,374.2781066894531
21,108,4799999520.0,374.3284912109375
41,234,4799999520.0,374.3367309570313
19,291,4799999520.0,374.3560791015625
2,453,4799999520.0,374.40228271484375
44,19,4799999520.0,374.4403381347656
2,54,4799999520.0,374.4692077636719
33,157,4799999520.0,374.471435546875
16,471,4799999520.0,374.4905090332031
14,62,4799999520.0,374.5075378417969
40,460,4799999520.0,374.5787658691406
10,108,4799999520.0,374.5860595703125
41,197,4799999520.0,374.68792724609375
23,321,4799999520.0,374.7012939453125
24,103,4799999520.0,374.7143859863281
5,11,4799999520.0,374.788818359375
40,146,4799999520.0,374.7991333007813
41,232,4799999520.0,374.81884765625
20,114,4799999520.0,374.8656311035156
10,1,4799999520.0,374.8868713378906
20,443,4799999520.0,374.90374755859375
28,472,4799999520.0,374.9285888671875
41,130,4799999520.0,374.9352722167969
3,247,4799999520.0,374.93707275390625
23,223,4799999520.0,374.94281005859375
2,478,4799999520.0,374.9480895996094
2,410,4799999520.0,375.0445251464844
24,6,4799999520.0,375.0692443847656
49,105,4799999520.0,375.11767578125
22,157,4799999520.0,375.1637878417969
44,475,4799999520.0,375.2016296386719
47,398,4799999520.0,375.3795166015625
48,270,4799999520.0,375.419189453125
5,460,4799999520.0,375.431640625
44,392,4799999520.0,375.4484252929687
5,349,4799999520.0,375.47894287109375
49,256,4799999520.0,375.4825744628906
45,56,4799999520.0,375.5619201660156
26,513,4799999520.0,375.5675048828125
34,50,4799999520.0,375.61468505859375
26,93,4799999520.0,375.68316650390625
22,488,4799999520.0,375.6899108886719
46,50,4799999520.0,375.7026672363281
24,476,4799999520.0,375.7899169921875
39,502,4799999520.0,375.8219604492187
32,152,4799999520.0,375.8576354980469
25,506,4799999520.0,375.8808898925781
43,120,4799999520.0,375.912841796875
32,254,4799999520.0,375.9328308105469
19,225,4799999520.0,375.9533386230469
22,334,4799999520.0,375.95806884765625
44,504,4799999520.0,375.9779357910156
40,121,4799999520.0,375.99658203125
23,239,4799999520.0,376.0
41,446,4799999520.0,376.02484130859375
44,513,4799999520.0,376.0344543457031
19,396,4799999520.0,376.04876708984375
19,138,4799999520.0,376.0514831542969
24,418,4799999520.0,376.0883483886719
40,361,4799999520.0,376.1046142578125
33,354,4799999520.0,376.119384765625
47,341,4799999520.0,376.1467590332031
23,265,4799999520.0,376.189208984375
16,19,4799999520.0,376.224365234375
37,426,4799999520.0,376.2295227050781
32,125,4799999520.0,376.2355346679687
31,509,4799999520.0,376.2408752441406
2,162,4799999520.0,376.2494201660156
45,262,4799999520.0,376.2652282714844
19,33,4799999520.0,376.2964172363281
10,322,4799999520.0,376.301513671875
5,57,4799999520.0,376.3183288574219
33,31,4799999520.0,376.329345703125
2,340,4799999520.0,376.3665466308594
34,515,4799999520.0,376.3736267089844
14,512,4799999520.0,376.4031982421875
24,244,4799999520.0,376.4263916015625
40,433,4799999520.0,376.435302734375
20,282,4799999520.0,376.4410705566406
13,118,4799999520.0,376.4512634277344
39,321,4799999520.0,376.490234375
14,244,4799999520.0,376.50579833984375
39,415,4799999520.0,376.52484130859375
10,54,4799999520.0,376.5273742675781
28,75,4799999520.0,376.5390625
20,458,4799999520.0,376.5702819824219
37,490,4799999520.0,376.6920166015625
44,8,4799999520.0,376.7194213867187
31,165,4799999520.0,376.8036193847656
45,176,4799999520.0,376.810791015625
2,228,4799999520.0,376.86370849609375
40,266,4799999520.0,376.9029541015625
13,256,4799999520.0,376.91204833984375
34,512,4799999520.0,376.92779541015625
19,277,4799999520.0,376.9917297363281
32,331,4799999520.0,376.9951477050781
40,405,4799999520.0,377.04547119140625
19,324,4799999520.0,377.1066589355469
1,280,4799999520.0,377.1354675292969
44,321,4799999520.0,377.1450500488281
47,337,4799999520.0,377.1669006347656
23,291,4799999520.0,377.1802978515625
25,30,4799999520.0,377.1909484863281
39,492,4799999520.0,377.193603515625
1,223,4799999520.0,377.2033081054687
9,257,4799999520.0,377.21484375
47,281,4799999520.0,377.2160949707031
37,422,4799999520.0,377.2815856933594
14,102,4799999520.0,377.4443359375
4,327,4799999520.0,377.4835815429687
19,65,4799999520.0,377.4864501953125
28,177,4799999520.0,377.4972839355469
14,434,4799999520.0,377.5939025878906
5,212,4799999520.0,377.5959167480469
47,146,4799999520.0,377.5995788574219
5,301,4799999520.0,377.6003723144531
16,3,4799999520.0,377.64111328125
42,44,4799999520.0,377.6804504394531
23,210,4799999520.0,377.7601013183594
19,441,4799999520.0,377.8633728027344
49,327,4799999520.0,377.8634033203125
9,338,4799999520.0,377.95159912109375
42,37,4799999520.0,377.9798583984375
49,257,4799999520.0,378.0757751464844
36,172,4799999520.0,378.1609191894531
14,317,4799999520.0,378.16943359375
28,269,4799999520.0,378.1995239257813
24,424,4799999520.0,378.2427062988281
40,351,4799999520.0,378.2546081542969
16,185,4799999520.0,378.2711486816406
33,305,4799999520.0,378.3279418945313
49,315,4799999520.0,378.40533447265625
4,376,4799999520.0,378.51324462890625
15,425,4799999520.0,378.5647277832031
31,16,4799999520.0,378.5676574707031
2,398,4799999520.0,378.5740051269531
48,99,4799999520.0,378.6192932128906
41,371,4799999520.0,378.6475830078125
31,388,4799999520.0,378.6781005859375
42,367,4799999520.0,378.685546875
45,8,4799999520.0,378.7234191894531
18,268,4799999520.0,378.7361450195313
5,182,4799999520.0,378.7413024902344
42,314,4799999520.0,378.7589111328125
45,446,4799999520.0,378.7765502929687
33,102,4799999520.0,378.9048767089844
19,13,4799999520.0,379.1114196777344
36,446,4799999520.0,379.12261962890625
9,502,4799999520.0,379.1322021484375
23,226,4799999520.0,379.1588439941406
9,273,4799999520.0,379.1628723144531
36,43,4799999520.0,379.1886596679687
48,351,4799999520.0,379.2186279296875
26,365,4799999520.0,379.2276916503906
18,466,4799999520.0,379.2430114746094
18,462,4799999520.0,379.2537231445313
27,125,4799999520.0,379.2560424804687
45,238,4799999520.0,379.2721557617187
34,323,4799999520.0,379.27581787109375
10,162,4799999520.0,379.3270568847656
23,259,4799999520.0,379.33831787109375
9,457,4799999520.0,379.4087829589844
37,468,4799999520.0,379.42529296875
18,38,4799999520.0,379.4508361816406
49,337,4799999520.0,379.4544982910156
17,214,4799999520.0,379.4835205078125
42,508,4799999520.0,379.4954223632813
40,391,4799999520.0,379.53802490234375
37,412,4799999520.0,379.6105041503906
26,208,4799999520.0,379.6665344238281
50,105,4799999520.0,379.6708679199219
26,125,4799999520.0,379.6763610839844
26,173,4799999520.0,379.6850280761719
50,443,4799999520.0,379.7315979003906
50,449,4799999520.0,379.7449340820313
49,81,4799999520.0,379.7601013183594
40,369,4799999520.0,379.7638244628906
27,269,4799999520.0,379.9061584472656
4,384,4799999520.0,379.9374694824219
28,323,4799999520.0,379.9614562988281
46,165,4799999520.0,379.9674377441406
50,141,4799999520.0,379.9691162109375
41,392,4799999520.0,380.0179138183594
16,230,4799999520.0,380.0749816894531
5,265,4799999520.0,380.13623046875
22,447,4799999520.0,380.1755065917969
42,427,4799999520.0,380.2675476074219
27,246,4799999520.0,380.2790832519531
20,381,4799999520.0,380.3618469238281
50,434,4799999520.0,380.3858337402344
40,134,4799999520.0,380.5813293457031
14,150,4799999520.0,380.5905456542969
20,508,4799999520.0,380.6156921386719
50,37,4799999520.0,380.654541015625
41,317,4799999520.0,380.6712036132813
47,182,4799999520.0,380.6817626953125
16,389,4799999520.0,380.7830505371094
9,261,4799999520.0,380.78765869140625
9,410,4799999520.0,380.8031921386719
15,293,4799999520.0,380.8376159667969
5,65,4799999520.0,380.8382263183594
21,511,4799999520.0,380.8470764160156
1,403,4799999520.0,380.8472595214844
5,200,4799999520.0,380.8816833496094
16,232,4799999520.0,380.9263610839844
5,26,4799999520.0,380.9293823242187
37,298,4799999520.0,380.96539306640625
21,177,4799999520.0,380.9855041503906
14,331,4799999520.0,381.0046997070313
39,229,4799999520.0,381.0119323730469
47,207,4799999520.0,381.0293273925781
5,396,4799999520.0,381.03955078125
28,468,4799999520.0,381.1314697265625
37,345,4799999520.0,381.1507263183594
28,371,4799999520.0,381.1590576171875
20,504,4799999520.0,381.1781311035156
5,168,4799999520.0,381.2314758300781
31,381,4799999520.0,381.2327575683594
16,220,4799999520.0,381.2918090820313
23,109,4799999520.0,381.3215637207031
28,404,4799999520.0,381.3455810546875
18,496,4799999520.0,381.3711242675781
40,511,4799999520.0,381.3893432617187
4,349,4799999520.0,381.3931579589844
16,5,4799999520.0,381.4058837890625
18,512,4799999520.0,381.4788818359375
14,230,4799999520.0,381.50152587890625
34,338,4799999520.0,381.5467529296875
19,156,4799999520.0,381.5516357421875
44,20,4799999520.0,381.55267333984375
23,473,4799999520.0,381.5739135742187
19,269,4799999520.0,381.62457275390625
33,243,4799999520.0,381.6455383300781
13,125,4799999520.0,381.6483459472656
28,417,4799999520.0,381.656494140625
4,288,4799999520.0,381.7693481445313
25,295,4799999520.0,381.8859558105469
42,99,4799999520.0,381.9005737304687
34,201,4799999520.0,382.0939636230469
48,244,4799999520.0,382.125
2,12,4799999520.0,382.15582275390625
2,358,4799999520.0,382.1716918945313
28,74,4799999520.0,382.2291870117187
9,312,4799999520.0,382.2462158203125
28,251,4799999520.0,382.2641906738281
24,284,4799999520.0,382.325439453125
16,511,4799999520.0,382.3420104980469
16,364,4799999520.0,382.3639221191406
37,334,4799999520.0,382.3769836425781
20,23,4799999520.0,382.3838806152344
40,147,4799999520.0,382.418212890625
2,223,4799999520.0,382.4282531738281
31,380,4799999520.0,382.4744567871094
40,225,4799999520.0,382.5168762207031
28,347,4799999520.0,382.5451049804687
34,228,4799999520.0,382.56396484375
1,186,4799999520.0,382.58538818359375
19,345,4799999520.0,382.5890197753906
4,211,4799999520.0,382.5964050292969
24,291,4799999520.0,382.6282043457031
46,105,4799999520.0,382.63970947265625
26,226,4799999520.0,382.6817321777344
14,69,4799999520.0,382.70172119140625
19,314,4799999520.0,382.7342224121094
41,450,4799999520.0,382.73980712890625
34,446,4799999520.0,382.777099609375
49,259,4799999520.0,382.8210144042969
49,278,4799999520.0,382.9008483886719
15,43,4799999520.0,382.9562377929687
20,229,4799999520.0,382.9692077636719
26,487,4799999520.0,383.0026245117187
14,321,4799999520.0,383.1041870117187
10,362,4799999520.0,383.12744140625
49,344,4799999520.0,383.1727294921875
20,174,4799999520.0,383.2229614257813
23,229,4799999520.0,383.2850646972656
33,22,4799999520.0,383.3128662109375
31,104,4799999520.0,383.3340759277344
19,369,4799999520.0,383.3385314941406
25,288,4799999520.0,383.34722900390625
8,482,4799999520.0,383.3551025390625
44,393,4799999520.0,383.3630981445313
43,228,4799999520.0,383.40283203125
3,392,4799999520.0,383.4280090332031
19,278,4799999520.0,383.5387268066406
19,496,4799999520.0,383.5731506347656
10,118,4799999520.0,383.584716796875
18,501,4799999520.0,383.5888366699219
10,420,4799999520.0,383.5913391113281
8,12,4799999520.0,383.7567138671875
33,21,4799999520.0,383.8576965332031
28,34,4799999520.0,383.8899536132813
48,165,4799999520.0,383.9201354980469
23,296,4799999520.0,383.9357604980469
18,340,4799999520.0,383.9704284667969
33,32,4799999520.0,384.17877197265625
18,237,4799999520.0,384.2652587890625
1,479,4799999520.0,384.3348083496094
33,220,4799999520.0,384.3417053222656
23,299,4799999520.0,384.3523864746094
34,171,4799999520.0,384.4394226074219
45,425,4799999520.0,384.5799560546875
24,5,4799999520.0,384.6151428222656
23,507,4799999520.0,384.626953125
37,378,4799999520.0,384.6924133300781
28,127,4799999520.0,384.7015380859375
5,32,4799999520.0,384.7154846191406
37,484,4799999520.0,384.8694763183594
16,80,4799999520.0,384.8888244628906
50,514,4799999520.0,384.9023742675781
23,122,4799999520.0,384.9062805175781
1,190,4799999520.0,384.934814453125
28,503,4799999520.0,385.01953125
40,174,4799999520.0,385.0637512207031
19,316,4799999520.0,385.0813293457031
34,341,4799999520.0,385.0986633300781
50,79,4799999520.0,385.1783752441406
5,40,4799999520.0,385.2538757324219
1,460,4799999520.0,385.3023986816406
28,15,4799999520.0,385.3621826171875
33,227,4799999520.0,385.38226318359375
36,283,4799999520.0,385.38958740234375
40,80,4799999520.0,385.39752197265625
31,483,4799999520.0,385.4220275878906
9,102,4799999520.0,385.529296875
18,473,4799999520.0,385.5498046875
26,411,4799999520.0,385.59674072265625
21,296,4799999520.0,385.63134765625
24,340,4799999520.0,385.6803588867187
2,366,4799999520.0,385.7723693847656
3,193,4799999520.0,385.8005981445313
34,203,4799999520.0,385.8645324707031
49,252,4799999520.0,385.9031982421875
28,361,4799999520.0,385.9119567871094
19,270,4799999520.0,385.9385986328125
18,239,4799999520.0,386.0
32,243,4799999520.0,386.0039367675781
16,137,4799999520.0,386.06103515625
37,154,4799999520.0,386.119384765625
1,251,4799999520.0,386.1578369140625
10,270,4799999520.0,386.1898193359375
2,22,4799999520.0,386.2779846191406
4,457,4799999520.0,386.4562683105469
39,172,4799999520.0,386.5993041992187
5,58,4799999520.0,386.6492919921875
5,48,4799999520.0,386.6603698730469
19,172,4799999520.0,386.6879577636719
49,313,4799999520.0,386.7060546875
21,446,4799999520.0,386.7088928222656
20,210,4799999520.0,386.7234802246094
28,349,4799999520.0,386.7483215332031
24,322,4799999520.0,386.792724609375
46,427,4799999520.0,386.7938232421875
15,190,4799999520.0,386.7944030761719
39,168,4799999520.0,386.8282470703125
42,197,4799999520.0,386.85052490234375
27,254,4799999520.0,386.8824462890625
19,367,4799999520.0,386.9017639160156
14,41,4799999520.0,386.9339599609375
23,100,4799999520.0,386.9382934570313
42,267,4799999520.0,386.9724426269531
4,120,4799999520.0,386.9968872070313
49,89,4799999520.0,387.02008056640625
22,34,4799999520.0,387.0281372070313
31,114,4799999520.0,387.1074523925781
46,169,4799999520.0,387.1319274902344
24,55,4799999520.0,387.1868896484375
5,263,4799999520.0,387.2146301269531
47,377,4799999520.0,387.3543090820313
39,230,4799999520.0,387.3913269042969
23,334,4799999520.0,387.4896240234375
13,114,4799999520.0,387.5305786132813
5,108,4799999520.0,387.5997619628906
1,99,4799999520.0,387.6017150878906
41,342,4799999520.0,387.6276245117187
41,433,4799999520.0,387.7212219238281
16,16,4799999520.0,387.740966796875
13,267,4799999520.0,387.7678527832031
39,182,4799999520.0,387.76800537109375
28,292,4799999520.0,387.83343505859375
2,35,4799999520.0,387.91595458984375
4,257,4799999520.0,387.9690856933594
40,150,4799999520.0,387.9739685058594
50,22,4799999520.0,387.9888000488281
31,300,4799999520.0,387.992919921875
44,355,4799999520.0,388.0988464355469
45,213,4799999520.0,388.1383361816406
26,227,4799999520.0,388.20550537109375
40,502,4799999520.0,388.2511901855469
50,414,4799999520.0,388.3230590820313
16,63,4799999520.0,388.43896484375
36,371,4799999520.0,388.4739379882813
19,276,4799999520.0,388.5230407714844
27,433,4799999520.0,388.5334777832031
18,100,4799999520.0,388.5943603515625
18,457,4799999520.0,388.6136169433594
45,96,4799999520.0,388.6228942871094
50,77,4799999520.0,388.671875
24,498,4799999520.0,388.7651672363281
39,210,4799999520.0,388.80120849609375
5,292,4799999520.0,388.9049377441406
40,184,4799999520.0,388.9070739746094
23,449,4799999520.0,388.9198303222656
47,427,4799999520.0,388.9797973632813
13,371,4799999520.0,389.00384521484375
34,160,4799999520.0,389.0076293945313
46,210,4799999520.0,389.0249938964844
33,366,4799999520.0,389.0614013671875
14,28,4799999520.0,389.0616455078125
14,208,4799999520.0,389.1032409667969
40,200,4799999520.0,389.1489562988281
42,340,4799999520.0,389.1511535644531
34,192,4799999520.0,389.20703125
45,270,4799999520.0,389.3299865722656
18,52,4799999520.0,389.4399108886719
37,499,4799999520.0,389.4455261230469
45,43,4799999520.0,389.4566955566406
42,454,4799999520.0,389.4575500488281
15,460,4799999520.0,389.4609680175781
37,308,4799999520.0,389.5076293945313
49,418,4799999520.0,389.5173645019531
32,307,4799999520.0,389.5643005371094
47,70,4799999520.0,389.5755615234375
22,325,4799999520.0,389.58251953125
19,407,4799999520.0,389.5833435058594
34,433,4799999520.0,389.6448059082031
42,467,4799999520.0,389.6599731445313
46,435,4799999520.0,389.7646789550781
37,192,4799999520.0,389.7683715820313
28,456,4799999520.0,389.777587890625
16,72,4799999520.0,389.82366943359375
3,82,4799999520.0,389.8815002441406
16,114,4799999520.0,389.91357421875
5,252,4799999520.0,389.9469299316406
48,434,4799999520.0,389.9560852050781
24,448,4799999520.0,389.9645080566406
40,216,4799999520.0,390.0668640136719
48,254,4799999520.0,390.0734252929687
1,254,4799999520.0,390.0750122070313
26,338,4799999520.0,390.1514892578125
14,371,4799999520.0,390.1897888183594
2,456,4799999520.0,390.1986083984375
50,67,4799999520.0,390.31500244140625
2,337,4799999520.0,390.3363037109375
23,111,4799999520.0,390.3543395996094
42,9,4799999520.0,390.3661193847656
48,253,4799999520.0,390.3736267089844
22,147,4799999520.0,390.38323974609375
3,274,4799999520.0,390.39208984375
45,150,4799999520.0,390.4514465332031
20,400,4799999520.0,390.460693359375
13,488,4799999520.0,390.4855346679687
50,471,4799999520.0,390.5802917480469
26,377,4799999520.0,390.58349609375
19,201,4799999520.0,390.59423828125
22,353,4799999520.0,390.6910400390625
49,402,4799999520.0,390.8171081542969
45,248,4799999520.0,390.8912658691406
50,336,4799999520.0,390.9263000488281
25,247,4799999520.0,391.05706787109375
34,342,4799999520.0,391.0736083984375
39,47,4799999520.0,391.1092834472656
20,368,4799999520.0,391.1168212890625
3,16,4799999520.0,391.1559143066406
39,223,4799999520.0,391.1688232421875
41,245,4799999520.0,391.2257385253906
10,160,4799999520.0,391.2705078125
13,260,4799999520.0,391.3368835449219
40,52,4799999520.0,391.3434753417969
20,375,4799999520.0,391.3613586425781
50,155,4799999520.0,391.4586791992187
9,35,4799999520.0,391.4842529296875
23,28,4799999520.0,391.60784912109375
18,479,4799999520.0,391.6520690917969
18,49,4799999520.0,391.65618896484375
50,387,4799999520.0,391.6972351074219
18,109,4799999520.0,391.7199096679687
18,151,4799999520.0,391.72418212890625
19,389,4799999520.0,391.75543212890625
28,162,4799999520.0,391.8135986328125
36,45,4799999520.0,391.8231201171875
26,89,4799999520.0,391.8341369628906
44,54,4799999520.0,391.861328125
3,427,4799999520.0,391.89068603515625
20,437,4799999520.0,391.9226379394531
46,416,4799999520.0,391.9550476074219
25,144,4799999520.0,392.0198669433594
45,265,4799999520.0,392.04010009765625
40,48,4799999520.0,392.0451965332031
47,457,4799999520.0,392.1046752929687
21,249,4799999520.0,392.1299743652344
44,124,4799999520.0,392.1636657714844
20,122,4799999520.0,392.17474365234375
32,127,4799999520.0,392.2685546875
37,495,4799999520.0,392.37542724609375
49,383,4799999520.0,392.55718994140625
28,478,4799999520.0,392.5974731445313
43,155,4799999520.0,392.7178649902344
2,417,4799999520.0,392.755859375
45,264,4799999520.0,392.7737426757813
13,489,4799999520.0,392.7756042480469
15,131,4799999520.0,392.8135681152344
49,292,4799999520.0,392.8290710449219
47,116,4799999520.0,392.9072265625
48,71,4799999520.0,392.9337463378906
49,138,4799999520.0,392.9355163574219
28,293,4799999520.0,392.9469299316406
39,227,4799999520.0,392.9693298339844
42,82,4799999520.0,392.9810791015625
25,205,4799999520.0,393.063232421875
5,5,4799999520.0,393.0848693847656
45,167,4799999520.0,393.0887145996094
24,150,4799999520.0,393.114013671875
44,5,4799999520.0,393.2438354492187
48,277,4799999520.0,393.27496337890625
33,224,4799999520.0,393.2975769042969
2,376,4799999520.0,393.3537902832031
28,121,4799999520.0,393.37493896484375
28,305,4799999520.0,393.42144775390625
1,374,4799999520.0,393.4232177734375
13,299,4799999520.0,393.4342346191406
37,338,4799999520.0,393.57818603515625
21,433,4799999520.0,393.5885620117187
18,384,4799999520.0,393.5950317382813
40,37,4799999520.0,393.6046142578125
2,489,4799999520.0,393.64642333984375
28,123,4799999520.0,393.6603393554687
5,86,4799999520.0,393.6636657714844
19,451,4799999520.0,393.6651611328125
14,303,4799999520.0,393.7120666503906
45,31,4799999520.0,393.7291259765625
13,66,4799999520.0,393.8011169433594
10,244,4799999520.0,393.8243103027344
45,484,4799999520.0,393.8880004882813
42,332,4799999520.0,393.89849853515625
1,222,4799999520.0,393.9228820800781
5,463,4799999520.0,393.9233093261719
44,330,4799999520.0,393.9597778320313
39,36,4799999520.0,394.0242614746094
33,240,4799999520.0,394.0322570800781
43,119,4799999520.0,394.0391540527344
28,283,4799999520.0,394.0994873046875
25,149,4799999520.0,394.1809692382813
2,467,4799999520.0,394.23583984375
32,303,4799999520.0,394.2453308105469
4,176,4799999520.0,394.2691345214844
34,327,4799999520.0,394.3040161132813
2,309,4799999520.0,394.30670166015625
4,295,4799999520.0,394.32958984375
10,396,4799999520.0,394.3834533691406
16,169,4799999520.0,394.4258117675781
26,222,4799999520.0,394.5607604980469
45,433,4799999520.0,394.5894470214844
16,231,4799999520.0,394.6677551269531
45,26,4799999520.0,394.6707458496094
46,203,4799999520.0,394.6940612792969
41,113,4799999520.0,394.7224731445313
33,8,4799999520.0,394.7789001464844
45,209,4799999520.0,394.9061279296875
17,97,4799999520.0,395.0
31,129,4799999520.0,395.0042114257813
15,233,4799999520.0,395.0220642089844
37,427,4799999520.0,395.03411865234375
1,237,4799999520.0,395.18463134765625
43,203,4799999520.0,395.1871337890625
24,513,4799999520.0,395.2068481445313
4,512,4799999520.0,395.2129821777344
44,416,4799999520.0,395.2680969238281
22,379,4799999520.0,395.3330078125
14,165,4799999520.0,395.38134765625
3,79,4799999520.0,395.4596862792969
20,449,4799999520.0,395.4879150390625
45,11,4799999520.0,395.4978332519531
10,86,4799999520.0,395.5282897949219
20,455,4799999520.0,395.5803527832031
33,488,4799999520.0,395.6389770507813
9,215,4799999520.0,395.6669006347656
45,228,4799999520.0,395.7680358886719
43,50,4799999520.0,395.7747497558594
1,153,4799999520.0,395.797119140625
9,377,4799999520.0,395.8199157714844
26,83,4799999520.0,395.8552551269531
41,124,4799999520.0,395.9361267089844
31,434,4799999520.0,395.94732666015625
45,463,4799999520.0,395.9475708007813
43,70,4799999520.0,395.9656372070313
21,466,4799999520.0,395.9836120605469
5,324,4799999520.0,396.0899658203125
31,365,4799999520.0,396.12945556640625
10,89,4799999520.0,396.14105224609375
8,258,4799999520.0,396.2447509765625
15,251,4799999520.0,396.30718994140625
16,441,4799999520.0,396.31646728515625
31,235,4799999520.0,396.328857421875
24,315,4799999520.0,396.3338317871094
42,303,4799999520.0,396.4034118652344
36,150,4799999520.0,396.4543762207031
19,119,4799999520.0,396.4766540527344
37,486,4799999520.0,396.5034484863281
31,54,4799999520.0,396.559814453125
20,487,4799999520.0,396.5872497558594
21,371,4799999520.0,396.6333312988281
34,298,4799999520.0,396.7418518066406
2,273,4799999520.0,396.775146484375
36,290,4799999520.0,396.7815551757813
18,153,4799999520.0,396.79779052734375
19,400,4799999520.0,396.7992858886719
31,25,4799999520.0,396.8947143554687
22,372,4799999520.0,396.89886474609375
28,345,4799999520.0,396.9081115722656
10,381,4799999520.0,396.9163208007813
5,45,4799999520.0,396.9581909179687
27,47,4799999520.0,396.9827575683594
46,229,4799999520.0,396.9887390136719
48,92,4799999520.0,396.9977111816406
46,239,4799999520.0,397.0
50,97,4799999520.0,397.0
28,407,4799999520.0,397.016845703125
18,513,4799999520.0,397.0250244140625
5,462,4799999520.0,397.0344848632813
14,446,4799999520.0,397.1253967285156
26,370,4799999520.0,397.1340637207031
48,283,4799999520.0,397.13470458984375
26,475,4799999520.0,397.1441345214844
23,227,4799999520.0,397.1742248535156
3,200,4799999520.0,397.2107238769531
46,89,4799999520.0,397.2779846191406
1,226,4799999520.0,397.2848815917969
50,338,4799999520.0,397.2976684570313
18,424,4799999520.0,397.3084106445313
23,135,4799999520.0,397.3557739257813
2,184,4799999520.0,397.4499206542969
26,254,4799999520.0,397.4988098144531
33,54,4799999520.0,397.5467529296875
47,192,4799999520.0,397.5598449707031
13,38,4799999520.0,397.58746337890625
50,477,4799999520.0,397.6070556640625
26,14,4799999520.0,397.6387634277344
1,270,4799999520.0,397.7106628417969
28,67,4799999520.0,397.855712890625
5,123,4799999520.0,397.8706359863281
37,184,4799999520.0,397.90478515625
23,388,4799999520.0,397.9621276855469
1,233,4799999520.0,397.9783325195313
28,55,4799999520.0,398.0051879882813
25,463,4799999520.0,398.0458984375
50,149,4799999520.0,398.1087646484375
16,466,4799999520.0,398.1456298828125
23,287,4799999520.0,398.1982116699219
42,276,4799999520.0,398.2057800292969
25,106,4799999520.0,398.2111511230469
21,4,4799999520.0,398.2488708496094
25,80,4799999520.0,398.2546691894531
33,402,4799999520.0,398.2937622070313
49,31,4799999520.0,398.301513671875
39,244,4799999520.0,398.3128356933594
42,455,4799999520.0,398.4004821777344
42,363,4799999520.0,398.40338134765625
3,312,4799999520.0,398.47607421875
26,230,4799999520.0,398.5276794433594
46,392,4799999520.0,398.5442810058594
